,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177
36,0.32386547,0.25438005,0.557406,0.5202787,0.5564501,0.3143143,0.22304313,0.1890619,0.21849614,0.19858393,0.31211615,0.21914536,0.2009495,0.3506882,0.37522805,0.24246661,0.4460457,0.48312324,0.42872104,0.16835065,0.27961376,0.18061638,0.18819569,0.10228061,0.15188254,0.7394936,0.16889687,0.19029072,0.49589047,0.1979804,0.5859504,0.23313528,0.08545298,0.48757598,0.02822831,0.22812042,0.0,0.13785867,0.19687648,0.24594022,0.42715147,0.09801656,0.22025739,0.1980639,0.12713167,0.18251325,0.3311282,0.19993493,0.31017137,0.36120054,0.21364722,0.22011267,0.44927913,0.33581734,0.18051803,0.37762895,0.25244832,0.26545355,0.3037334,0.8078011,0.8001744,0.8041713,0.7142658,0.3034311,0.7754831,0.51312107,0.09203958,0.69613343,0.76455545,0.5673701,0.8018755,0.517112,0.7604941,0.71734136,0.19788833,0.8014679,0.7416228,0.7931673,0.60948706,0.7801097,0.7250288,0.3476801,0.7531228,0.775209,0.57944304,0.6531545,0.7724636,0.7750834,0.756168,0.74275494,0.78599095,0.78033173,0.7902847,0.5788516,0.62777054,0.4545328,0.7807097,0.60891557,0.22965126,0.64323944,0.612885,0.7854039,0.6677663,0.7854073,0.59709156,0.78132963,0.7355655,0.78110665,0.73810154,0.480522,0.6042361,0.7405035,0.7759063,0.76533204,0.7446912,0.8284371,0.76561946,0.7522946,0.8063966,0.73236835,0.516801,0.79036075,0.93129104,0.5882463,0.5803458,0.6956742,0.7209912,0.99735385,0.7825348,0.75639963,0.80513,0.80725396,0.80921686,0.80397207,0.80225897,0.8023228,0.8039472,0.79758775,0.8013779,0.77479464,0.79377705,0.7930041,0.7932461,0.7748896,0.7896036,0.8007388,0.81252515,0.7935185,0.78697056,0.7947813,0.7878198,0.79606277,0.7760233,0.7713231,0.8050962,0.77598405,0.7802605,0.797043,0.90161955,0.81537926,0.78461033,0.78316677,0.78066784,0.8028968,0.8003932,0.79824346,0.7624365,0.7991544,0.76543105,0.7550952,0.810812,0.8096467,0.78155184,0.77635634,0.77472377,0.7792839,0.7786468,0.79085815
37,0.46163023,0.27345762,0.68698794,0.6527327,0.63835967,0.45217207,0.29905182,0.30396864,0.283547,0.31233624,0.44997093,0.24112579,0.27780372,0.4881366,0.5122573,0.37918082,0.5785209,0.6097328,0.56413,0.27655056,0.41747245,0.3010663,0.29435813,0.15887189,0.28850412,0.8202527,0.28381032,0.13823959,0.6242124,0.26305848,0.7136588,0.3669535,0.22059605,0.61411464,0.15186493,0.36288208,0.13785867,0.0,0.08253861,0.38192824,0.55879337,0.085172765,0.34656063,0.17075473,0.26407292,0.31774932,0.46879262,0.32344836,0.44537,0.49802426,0.2977654,0.34959784,0.5838696,0.47286272,0.24418904,0.5112732,0.38966617,0.4032551,0.4415839,0.69315815,0.6883409,0.6919245,0.5988649,0.30648786,0.6744239,0.46212515,0.060550902,0.5828923,0.6537166,0.450578,0.68884504,0.5796606,0.65255517,0.82706296,0.14442909,0.6880935,0.6265514,0.68297595,0.50187624,0.80269897,0.6206898,0.23814669,0.66304386,0.69831544,0.4835801,0.5442023,0.6779637,0.71679103,0.664622,0.6488313,0.67975956,0.68208015,0.6849317,0.48781893,0.52847624,0.53223425,0.67224896,0.49923378,0.33018258,0.688809,0.4971354,0.671298,0.5916743,0.67713577,0.48869735,0.71487015,0.6268781,0.6791884,0.641929,0.53577435,0.6378791,0.6379573,0.72030205,0.6822406,0.6755823,0.80024856,0.6562244,0.6623567,0.6926283,0.62711287,0.51005495,0.8746684,0.9283772,0.5609691,0.6472545,0.6174508,0.67978555,0.9982452,0.7288427,0.6661487,0.69106954,0.6937616,0.69635445,0.69100636,0.69108343,0.6915498,0.6933367,0.73647785,0.690236,0.68999255,0.68569434,0.67909056,0.68684036,0.6688369,0.6763176,0.6885558,0.69856584,0.68582636,0.68073344,0.68631935,0.682358,0.68697715,0.69178915,0.67499614,0.6936794,0.68619895,0.6757941,0.73703516,0.9187431,0.7872362,0.68452644,0.6750683,0.6849151,0.6898497,0.6888386,0.68948525,0.6774313,0.68698967,0.67107105,0.67111725,0.69730115,0.6966514,0.671376,0.67167544,0.6749437,0.6716675,0.6745509,0.7322195
38,0.51494795,0.2392353,0.75418705,0.71706027,0.7203617,0.5038923,0.29615405,0.32743838,0.2755137,0.33430365,0.5011471,0.21316329,0.27775392,0.54327774,0.5688765,0.4250994,0.6428536,0.67918575,0.6243659,0.2972542,0.46934253,0.37272277,0.31200337,0.17270128,0.3475647,0.902482,0.3088269,0.088456675,0.692422,0.25762308,0.7823991,0.4071282,0.28230122,0.6836211,0.20111826,0.42462996,0.19687648,0.08253861,0.0,0.42590973,0.6240256,0.10762325,0.37789744,0.24854676,0.31368378,0.3618664,0.52286345,0.3531143,0.50624114,0.55532414,0.30017903,0.3843718,0.64543194,0.52961093,0.24068847,0.5742507,0.43706435,0.4538697,0.49266976,0.7010803,0.6994654,0.70255125,0.6073085,0.38494107,0.6963375,0.5203887,0.10483703,0.59410626,0.6663971,0.4606527,0.6986481,0.66217697,0.6682574,0.90456814,0.21799082,0.6975226,0.63492775,0.69592553,0.52080387,0.88056016,0.6404113,0.26761976,0.69419646,0.7382507,0.51367366,0.56079715,0.7054197,0.76736695,0.6946199,0.6771827,0.69676226,0.7063469,0.70271385,0.5216454,0.554566,0.61437726,0.68713605,0.51609504,0.4082581,0.77026105,0.507241,0.6801283,0.63372016,0.69214624,0.50716054,0.7609732,0.6422198,0.7002595,0.6685469,0.61813176,0.71810555,0.6590702,0.77223283,0.7182215,0.72063243,0.86365277,0.6703844,0.69362706,0.7015548,0.6458544,0.58316445,0.9566909,0.99960035,0.6270741,0.72979295,0.6576893,0.73895144,1.0702981,0.7816491,0.69712454,0.6996852,0.7029839,0.7062456,0.7008529,0.70288044,0.7037697,0.7057052,0.7853285,0.70208025,0.7246606,0.70077765,0.6880328,0.70357484,0.6861685,0.6860044,0.69929683,0.70719934,0.70130056,0.697717,0.70101005,0.7000711,0.70102143,0.7268368,0.70099086,0.7051831,0.7172466,0.69455,0.78647554,0.9951193,0.85075426,0.70716506,0.6902828,0.7112471,0.699621,0.70025814,0.70383114,0.7121266,0.69777155,0.6987391,0.7066311,0.70645696,0.7063912,0.6845028,0.6902863,0.6979846,0.6874147,0.69367415,0.78244215
39,0.10499407,0.33974344,0.3794796,0.33057582,0.5295361,0.08987982,0.23021404,0.13166451,0.25096285,0.13282543,0.08570462,0.31973988,0.22508398,0.13609958,0.16409731,0.011401308,0.26406813,0.32714048,0.22799015,0.1573916,0.063511804,0.19044031,0.15746884,0.26107097,0.12035535,0.69560623,0.13919865,0.381921,0.33016053,0.24692908,0.41430318,0.027117295,0.17737775,0.33131355,0.23024093,0.112786174,0.24594022,0.38192824,0.42590973,0.0,0.2530843,0.3183579,0.0780294,0.40908945,0.11901159,0.06440254,0.11453478,0.097376645,0.13711697,0.15509899,0.2111305,0.06132791,0.252671,0.13136724,0.24723086,0.19914082,0.022387577,0.04767041,0.07815096,1.0432899,1.0335547,1.0378432,0.95100147,0.46082303,1.0001472,0.6992296,0.3276206,0.9314914,0.99746996,0.8063159,1.0361753,0.5385507,0.9911453,0.59930086,0.4234565,1.0360358,0.97791076,1.0253056,0.84181947,0.8473624,0.95317256,0.586514,0.96813816,0.9765849,0.8034156,0.8858583,0.99125975,0.95602703,0.9725065,0.96154976,1.014958,1.0024292,1.0184641,0.79890966,0.8534097,0.4549325,1.0115718,0.8427349,0.25845703,0.6813994,0.8507412,1.0206491,0.87145495,1.0160675,0.83017176,0.9713051,0.967086,1.006446,0.9590159,0.5224008,0.6678295,0.96693677,0.95369935,0.9732805,0.9386962,0.9695542,0.9973853,0.96719295,1.04123,0.9611679,0.65112287,0.7343172,1.0313456,0.7420826,0.58366776,0.9006021,0.88385,1.0887552,0.9578376,0.9715123,1.0401958,1.0418692,1.0433297,1.0382055,1.035102,1.0348446,1.0363249,0.9810193,1.0342016,0.98423445,1.0241978,1.0280472,1.0222796,1.0038325,1.024195,1.0343885,1.0474603,1.0236199,1.0159316,1.0255033,1.0161192,1.0272814,0.98487085,0.9918168,1.0381067,0.9902681,1.0078052,0.97922415,0.97093934,0.957015,1.0082861,1.0137084,1.0004835,1.0372015,1.0335522,1.0291742,0.97235036,1.0328027,0.98421943,0.96416193,1.0454149,1.0438596,1.013785,1.00413,0.9982708,1.0094714,1.0058959,0.97166115
40,0.15230817,0.588511,0.13186555,0.0942357,0.351973,0.16814022,0.48251656,0.38259298,0.5020856,0.38493168,0.17284901,0.5649955,0.47555584,0.12466773,0.101357296,0.24541067,0.02199333,0.076173365,0.05529895,0.40481657,0.18961392,0.26235712,0.40830156,0.48430347,0.27830282,0.4848403,0.38636094,0.6032617,0.077095486,0.49579015,0.16402133,0.28016162,0.3417316,0.07995401,0.425652,0.20049325,0.42715147,0.55879337,0.6240256,0.2530843,0.0,0.5212723,0.3311126,0.50778097,0.32246023,0.29581264,0.1430811,0.34915605,0.12362085,0.10309794,0.46331328,0.31430057,0.047874626,0.122793466,0.49321422,0.05453219,0.23135523,0.20606408,0.17832974,1.1276658,1.1125275,1.117435,1.0421944,0.48826256,1.0601993,0.71840274,0.5191891,1.0195618,1.076538,0.9102853,1.1175005,0.40592512,1.0648801,0.35150033,0.53711444,1.1180938,1.0668142,1.1013906,0.92628586,0.71886855,1.0227256,0.70402586,1.0110523,0.99627787,0.8722611,0.96906006,1.0400438,0.9470899,1.0176009,1.0117236,1.0838267,1.057141,1.0854036,0.86070806,0.92258227,0.32249042,1.085026,0.93077886,0.26970634,0.54172015,0.94934875,1.1050968,0.90099466,1.0888673,0.91703904,0.97415406,1.0438707,1.0676572,1.0133601,0.4139902,0.55466515,1.0321573,0.9406315,1.0037512,0.94933313,0.9098029,1.0735785,1.0099442,1.1238421,1.0318407,0.61467516,0.5129344,0.9231606,0.7163566,0.42506036,0.9302457,0.8562238,0.9689447,0.9411833,1.0144354,1.123486,1.1238606,1.1239102,1.1192833,1.1126283,1.1115592,1.1126214,0.97403693,1.1117102,1.0166494,1.0961212,1.1116813,1.0910208,1.0730792,1.1067199,1.1140401,1.1301485,1.0948054,1.0847489,1.0981013,1.0834212,1.101019,1.0162556,1.0438335,1.1159604,1.0308025,1.0737436,0.9706114,0.8359922,0.8986759,1.0659481,1.0863131,1.050802,1.1185056,1.1119484,1.1021419,1.0061668,1.1125053,1.0333115,0.99697214,1.1272552,1.1246917,1.0905265,1.0707244,1.0560921,1.0813949,1.0712564,0.96159416
41,0.4078434,0.1974602,0.6523686,0.6134471,0.6487584,0.39655796,0.21387993,0.22538635,0.19864142,0.23308627,0.39374927,0.16310117,0.19267876,0.4364925,0.46241215,0.3174778,0.5394665,0.579521,0.5189941,0.19641042,0.36208278,0.278629,0.21310614,0.074481554,0.24323173,0.8319722,0.20586333,0.09458655,0.59160614,0.17802064,0.6817285,0.29995495,0.18086466,0.58398736,0.095696986,0.32092714,0.09801656,0.085172765,0.10762325,0.3183579,0.5212723,0.0,0.27282915,0.2294238,0.20654441,0.25425863,0.4158873,0.2485115,0.40156373,0.44909,0.21286952,0.27827165,0.5405771,0.4232791,0.15909678,0.47034487,0.3294541,0.3464702,0.3852718,0.7775818,0.77312243,0.7766596,0.6832707,0.357378,0.7595566,0.5367912,0.029582804,0.6676059,0.7386141,0.53499043,0.77349156,0.60258853,0.7376413,0.8152629,0.21248604,0.7726976,0.7109763,0.7679094,0.5870251,0.84912086,0.7058626,0.32329172,0.7473414,0.78060174,0.56825554,0.62928677,0.7627226,0.79477173,0.7490861,0.7335163,0.76489997,0.7671006,0.7700908,0.5719614,0.61346555,0.5450529,0.7573017,0.5843073,0.3249458,0.7224186,0.581627,0.755819,0.67356086,0.7621967,0.57382905,0.79493463,0.7119374,0.7643425,0.7267942,0.5628352,0.67779416,0.7231165,0.7975492,0.7655914,0.75617236,0.8688163,0.74122864,0.7466368,0.7771771,0.71228004,0.56846875,0.8839232,0.98718745,0.6281022,0.66778314,0.69982284,0.7524717,1.0555576,0.8055701,0.7504698,0.77557945,0.77834594,0.78101563,0.77565914,0.7759278,0.77643025,0.77823025,0.8152595,0.775084,0.7736191,0.7707618,0.7636311,0.7719743,0.753984,0.7609424,0.7733002,0.78308356,0.7709124,0.76587355,0.77136654,0.7675156,0.7719871,0.7753326,0.75989413,0.7784991,0.77048737,0.7609648,0.81552947,0.9682598,0.85574496,0.76963025,0.7601388,0.769778,0.7744934,0.77364796,0.7745142,0.7610702,0.7717371,0.7558129,0.75459045,0.7818803,0.78129625,0.7563169,0.7568447,0.7600328,0.7567615,0.75972337,0.8103358
42,0.18201119,0.26455665,0.4570788,0.40758818,0.5951634,0.16646765,0.15286928,0.05796304,0.17456725,0.05671664,0.16204387,0.24712911,0.14949864,0.21285658,0.24069773,0.08619867,0.3419595,0.4050242,0.30486456,0.0875884,0.14151686,0.22780456,0.082751706,0.20625004,0.14420572,0.7655787,0.07153431,0.32288215,0.40818992,0.17252445,0.49208277,0.05096632,0.17559329,0.40921736,0.19786595,0.17321731,0.22025739,0.34656063,0.37789744,0.0780294,0.3311126,0.27282915,0.0,0.40609244,0.11048809,0.06507972,0.19159758,0.025268937,0.21375874,0.23249723,0.13397582,0.017230134,0.32969716,0.20922813,0.17529409,0.27712166,0.09992424,0.1253442,0.15504877,1.028037,1.0202291,1.0242618,0.9345232,0.47930956,0.9935044,0.7111432,0.28793907,0.91634244,0.9845328,0.7875462,1.0220293,0.5950866,0.98007566,0.67642474,0.4136454,1.0216447,0.96187717,1.0130421,0.8292627,0.8973744,0.94399047,0.56793666,0.96748763,0.9831884,0.7968666,0.87303126,0.9884082,0.9716902,0.9710942,0.95863867,1.0052217,0.99750787,1.009326,0.7948111,0.84585696,0.5140525,1.0003484,0.82892907,0.30097646,0.7364409,0.83312666,1.0056242,0.8765323,1.0050095,0.81698513,0.98318595,0.9552969,0.99934417,0.95477915,0.57415485,0.7169254,0.9590123,0.9706337,0.97653645,0.9486394,0.9998212,0.9854154,0.96660763,1.0265946,0.9515052,0.6807675,0.8061699,1.0741872,0.76643264,0.6445724,0.9051748,0.90611464,1.1341902,0.9757855,0.9708136,1.0253432,1.0274359,1.0293552,1.0241203,1.0222441,1.0222616,1.0238652,0.9957576,1.0213599,0.986728,1.0133368,1.0132135,1.0124992,0.99410427,1.0097793,1.0208255,1.0327313,1.0130115,1.0062009,1.0144025,1.006889,1.01578,0.9876831,0.98790777,1.0251055,0.9900906,0.9991266,0.99447757,1.0212865,0.98704123,1.0023272,1.0027434,0.997017,1.0230513,1.0204201,1.0179077,0.9745562,1.0192404,0.9813587,0.96679896,1.0309937,1.0297947,1.0014354,0.9952787,0.9923837,0.99878395,0.9974315,0.98745227
43,0.45560652,0.42626676,0.62288475,0.60007405,0.49914718,0.4515125,0.41860396,0.38421434,0.41081768,0.3939312,0.45101947,0.39132613,0.3962708,0.4745293,0.4923602,0.40194917,0.5295069,0.54040223,0.52952856,0.36579162,0.42000896,0.25309652,0.38569117,0.28348857,0.29053825,0.6758716,0.3646229,0.30678067,0.5589656,0.38969445,0.64296216,0.40497583,0.23363502,0.5443748,0.22608633,0.34256163,0.1980639,0.17075473,0.24854676,0.40908945,0.50778097,0.2294238,0.40609244,0.0,0.29816836,0.35412854,0.4599643,0.3895065,0.41796094,0.47717953,0.41068113,0.40172032,0.5438367,0.45580098,0.37107733,0.4712193,0.40736893,0.41086036,0.44370958,0.6375218,0.62636083,0.63080657,0.5469681,0.13639447,0.59109145,0.31552953,0.20040734,0.5262249,0.5901368,0.4072042,0.62954575,0.4266297,0.58283746,0.7160764,0.03782766,0.6295928,0.5732212,0.61750096,0.43487442,0.6323231,0.54430103,0.1962683,0.5616238,0.5786365,0.39432707,0.4788846,0.583345,0.5772615,0.5654411,0.55358064,0.6061627,0.59369415,0.60953224,0.39026648,0.44434878,0.39323246,0.6032921,0.4368227,0.24132693,0.5246393,0.44914404,0.61478597,0.4714637,0.60771084,0.42380303,0.5833222,0.55917275,0.5973627,0.5504697,0.3793275,0.47016934,0.55786955,0.57837707,0.5706466,0.5469095,0.63996285,0.5894913,0.5607286,0.6349582,0.55240965,0.34070846,0.73255813,0.7596032,0.39905858,0.49549848,0.49980035,0.5266343,0.82885724,0.58529264,0.56496286,0.6341038,0.63543653,0.63654983,0.63152385,0.6276107,0.6271935,0.62860096,0.5995945,0.62670314,0.5807028,0.6157505,0.6219903,0.6134888,0.5950459,0.61781687,0.6273503,0.6412389,0.6150809,0.6071339,0.61714846,0.60720706,0.6190954,0.58170253,0.58341885,0.6306942,0.5841416,0.59880376,0.5991113,0.747996,0.6268822,0.59932023,0.6053182,0.592279,0.63057154,0.626234,0.6208819,0.5685041,0.62576914,0.5762944,0.5608031,0.6389598,0.6371434,0.60605574,0.5951567,0.58931285,0.6009812,0.5968674,0.5930234
44,0.20130801,0.27992603,0.4543142,0.41188455,0.52364856,0.1902676,0.19557041,0.110251956,0.20618676,0.11902942,0.18762363,0.251257,0.1798351,0.23004657,0.25626335,0.11533853,0.3389555,0.38738188,0.31444412,0.11173032,0.15566936,0.13430654,0.12670863,0.16187324,0.054558232,0.7016337,0.09818332,0.2817555,0.39649,0.19281998,0.4859088,0.10867323,0.06536098,0.3918449,0.11363461,0.124934226,0.12713167,0.26407292,0.31368378,0.11901159,0.32246023,0.20654441,0.11048809,0.29816836,0.0,0.05712647,0.20935051,0.09951149,0.19954607,0.24328016,0.17816448,0.10396509,0.33691826,0.21738046,0.1841976,0.2693632,0.12559548,0.14040086,0.17915349,0.92734945,0.91835946,0.9225467,0.83456177,0.36924797,0.888128,0.6007319,0.2120006,0.81550956,0.88241005,0.6890366,0.92065233,0.5088283,0.8768971,0.6430817,0.30876732,0.92041713,0.8616447,0.91055197,0.7267837,0.8014336,0.83979225,0.46901157,0.8597362,0.8735607,0.6912629,0.77075213,0.8814531,0.8612021,0.8636046,0.8516837,0.90135473,0.8913834,0.9051566,0.688163,0.74077064,0.43282124,0.8972689,0.7271878,0.20695537,0.6468101,0.73384833,0.9047787,0.76715004,0.90184313,0.71486133,0.87285227,0.8524961,0.8941825,0.8483399,0.4824211,0.6211145,0.854207,0.8601619,0.86764455,0.8384873,0.89162624,0.8827392,0.8588339,0.9255206,0.8475585,0.5729369,0.74708486,0.9719918,0.65693694,0.56394684,0.79592216,0.796123,1.0336901,0.8653504,0.86308056,0.9244031,0.926238,0.9278792,0.9227079,0.9201019,0.9199606,0.9214944,0.88528055,0.91920775,0.8780422,0.9100697,0.9122537,0.90866035,0.8902249,0.90855885,0.9190971,0.93171924,0.9096085,0.9023317,0.9112662,0.90276444,0.9128645,0.8789129,0.88136244,0.92304873,0.88219976,0.8947201,0.88399225,0.9251965,0.87878346,0.89665186,0.89952487,0.89030397,0.9216777,0.9184367,0.9148644,0.8659412,0.91751057,0.8744019,0.85806215,0.9297908,0.9283737,0.8989861,0.89095515,0.8866694,0.8954129,0.8929181,0.8769642
45,0.15923244,0.2930908,0.42621008,0.38019064,0.5353258,0.14599486,0.1923102,0.093076006,0.2090695,0.09855461,0.1425746,0.2692133,0.18209147,0.18981625,0.2174049,0.0633409,0.3098181,0.36602208,0.27925146,0.110138655,0.11321573,0.16272537,0.11711148,0.19935079,0.07941773,0.7085482,0.09197821,0.32069185,0.37221324,0.20081617,0.4596368,0.05154783,0.12049885,0.3703888,0.16595575,0.11572588,0.18251325,0.31774932,0.3618664,0.06440254,0.29581264,0.25425863,0.06507972,0.35412854,0.05712647,0.0,0.16819939,0.06635706,0.17286506,0.20609775,0.17322972,0.053041413,0.3030865,0.18054979,0.19743595,0.24135116,0.07599988,0.09634059,0.13423294,0.984459,0.9754103,0.97960764,0.89168733,0.41838425,0.94465333,0.6530314,0.26321808,0.872619,0.9394449,0.74613655,0.9777333,0.53150535,0.933827,0.6315075,0.36564755,0.9775057,0.91876674,0.96755254,0.78380585,0.8324966,0.89657724,0.5261008,0.9153703,0.9275981,0.7477791,0.82778555,0.9374611,0.9124308,0.919374,0.9076997,0.958185,0.9476934,0.96193594,0.74435264,0.7973994,0.45141524,0.9542083,0.7842628,0.23594958,0.6723604,0.7909703,0.9618839,0.821541,0.95877147,0.771913,0.92536813,0.90947187,0.9507597,0.9045543,0.5096344,0.65202034,0.9108722,0.9109233,0.9224888,0.89158165,0.9364041,0.93972445,0.91445607,0.9826159,0.90438426,0.617272,0.7509476,1.0091679,0.70426714,0.58231705,0.85044456,0.8446486,1.069111,0.9157311,0.9187237,0.9815039,0.9833276,0.98495436,0.9797869,0.97713196,0.97697747,0.978505,0.93685305,0.9762371,0.9330555,0.96698445,0.9693543,0.965494,0.9470548,0.96564835,0.9761574,0.98881686,0.9665054,0.9591615,0.96819717,0.959552,0.96982104,0.9338573,0.9375305,0.9800853,0.9377491,0.9514581,0.935383,0.95641375,0.9236686,0.95309544,0.956447,0.9464068,0.97875875,0.97547925,0.97180605,0.921014,0.9745709,0.93041104,0.91304106,0.98688,0.9854519,0.95599157,0.94770914,0.9431041,0.9523159,0.94963586,0.92815804
46,0.0095870625,0.45422894,0.26559123,0.21609388,0.45856532,0.025364617,0.34439418,0.24619408,0.36545295,0.24724835,0.029999582,0.433636,0.33961874,0.021746598,0.049715858,0.10906188,0.15140283,0.2189986,0.11345792,0.2713509,0.055004388,0.20988826,0.2720027,0.36669627,0.18131648,0.6113724,0.25299284,0.48803633,0.21924108,0.36136636,0.30084768,0.14139539,0.24946073,0.22290693,0.32202035,0.117433496,0.3311282,0.46879262,0.52286345,0.11453478,0.1430811,0.4158873,0.19159758,0.4599643,0.20935051,0.16819939,0.0,0.21190342,0.059242062,0.04106972,0.32539684,0.17545478,0.13818075,0.02245269,0.36113304,0.09235502,0.09478918,0.07188899,0.036549192,1.0967587,1.0846229,1.0892066,1.0068263,0.47998586,1.0427363,0.7203906,0.42014807,0.98582083,1.048347,0.8665462,1.08828,0.48773813,1.0396565,0.49406925,0.48186427,1.0884572,1.0329267,1.075067,0.8938419,0.8034586,0.9995822,0.6501354,1.0029395,1.0011508,0.8481752,0.9377088,1.0288298,0.9676165,1.0083057,0.9995051,1.0615073,1.0426898,1.0641942,0.840496,0.89881223,0.40141338,1.0600986,0.8963336,0.25547537,0.63032496,0.90902156,1.0740106,0.8994539,1.0643389,0.88314056,0.98830897,1.0167587,1.0495875,0.9987898,0.481884,0.628573,1.011551,0.9634129,1.0026108,0.9588982,0.9583076,1.0470105,1.0019149,1.093923,1.0081273,0.64625376,0.64492416,0.99836457,0.74363977,0.5223143,0.9289313,0.8863316,1.0507299,0.9659755,1.0063443,1.0931762,1.0942973,1.0951554,1.0902154,1.0855517,1.0849401,1.0862479,0.993701,1.084638,1.0145142,1.0721405,1.0811024,1.0688219,1.0504718,1.0767455,1.0857564,1.1002238,1.0712372,1.062465,1.0737484,1.061992,1.0760342,1.0146989,1.0308149,1.0887173,1.0241892,1.0530257,0.9911593,0.9250647,0.94630104,1.0498838,1.0618792,1.0387974,1.0893034,1.08437,1.0776039,1.0031574,1.0841829,1.0218724,0.99445635,1.097799,1.0957974,1.0637577,1.0496122,1.0398675,1.057317,1.0508505,0.98287946
47,0.2023536,0.24254681,0.47665873,0.42795056,0.60163337,0.18712085,0.13336092,0.03446142,0.15360725,0.03578242,0.18284792,0.22373976,0.12773141,0.23343097,0.26140955,0.10390416,0.36094093,0.42208827,0.32536125,0.06278951,0.15992491,0.22566594,0.060158115,0.18119335,0.14102305,0.77432907,0.04630957,0.29761428,0.42622688,0.14991681,0.5112897,0.07060374,0.16274138,0.42634767,0.17637195,0.181063,0.19993493,0.32344836,0.3531143,0.097376645,0.34915605,0.2485115,0.025268937,0.3895065,0.09951149,0.06635706,0.21190342,0.0,0.22941664,0.25244734,0.11416577,0.037329078,0.3500473,0.2284429,0.15152201,0.2948147,0.118133605,0.14318359,0.17546402,1.0074866,1.0000665,1.0040451,0.9137993,0.4682203,0.97477484,0.6974108,0.26437405,0.895893,0.96447414,0.76651216,1.0017012,0.59712034,0.9604051,0.69161415,0.39536315,1.0012681,0.94121933,0.9931003,0.80941963,0.8960197,0.9247493,0.54725784,0.95015746,0.96764046,0.7783614,0.85308844,0.97054166,0.95860094,0.9535801,0.9407855,0.98581266,0.97915983,0.99004126,0.77686846,0.8270683,0.51752406,0.9806306,0.8088296,0.29931113,0.73747975,0.8122688,0.9851332,0.8607147,0.98532254,0.7970251,0.9690352,0.93549633,0.9805087,0.9366244,0.5742048,0.71550864,0.9400304,0.9579072,0.96014804,0.93400466,0.9911377,0.96555406,0.94929385,1.0061666,0.9321547,0.6724271,0.81616384,1.0698175,0.756221,0.64850724,0.8891939,0.89503676,1.1307529,0.9633445,0.95346874,1.004873,1.0070473,1.0090564,1.003803,1.0021749,1.0022483,1.0038757,0.9823816,1.0012945,0.970141,0.99368495,0.9927551,0.9930753,0.9747054,0.9894059,1.0006149,1.0122808,0.9934126,0.9867922,0.99469984,0.9875864,0.9959931,0.9711739,0.96979815,1.0050052,0.9728521,0.9799482,0.98124754,1.0199217,0.97829425,0.9837424,0.98307747,0.97900105,1.0027218,1.0002965,0.9981682,0.9579102,0.99903095,0.9634964,0.9502669,1.0106052,1.0094776,0.9814843,0.97606623,0.9738231,0.9791791,0.9783007,0.97438145
